C,SETP.WORLD,DVD_DISPATCHPRICE,AEMO,PUBLIC,2026/07/08,18:11:00,001783498260880,MONTHLY_ARCHIVE,001783498260880
I,DISPATCH,PRICE,5,SETTLEMENTDATE,RUNNO,REGIONID,DISPATCHINTERVAL,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,LASTCHANGED,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG,PRICE_STATUS,PRE_AP_ENERGY_PRICE,PRE_AP_RAISE6_PRICE,PRE_AP_RAISE60_PRICE,PRE_AP_RAISE5MIN_PRICE,PRE_AP_RAISEREG_PRICE,PRE_AP_LOWER6_PRICE,PRE_AP_LOWER60_PRICE,PRE_AP_LOWER5MIN_PRICE,PRE_AP_LOWERREG_PRICE,CUMUL_PRE_AP_ENERGY_PRICE,CUMUL_PRE_AP_RAISE6_PRICE,CUMUL_PRE_AP_RAISE60_PRICE,CUMUL_PRE_AP_RAISE5MIN_PRICE,CUMUL_PRE_AP_RAISEREG_PRICE,CUMUL_PRE_AP_LOWER6_PRICE,CUMUL_PRE_AP_LOWER60_PRICE,CUMUL_PRE_AP_LOWER5MIN_PRICE,CUMUL_PRE_AP_LOWERREG_PRICE,OCD_STATUS,MII_STATUS,RAISE1SECRRP,RAISE1SECROP,RAISE1SECAPCFLAG,LOWER1SECRRP,LOWER1SECROP,LOWER1SECAPCFLAG,PRE_AP_RAISE1_PRICE,PRE_AP_LOWER1_PRICE,CUMUL_PRE_AP_RAISE1_PRICE,CUMUL_PRE_AP_LOWER1_PRICE
D,DISPATCH,PRICE,5,"2026/06/01 00:30:00",1,VIC1,20260531246,0,48.33336,0,48.33336,0,0,"2026/06/01 00:25:02",0.09,0.09,0,0.04,0.04,0,0.02,0.02,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,0.37,0.37,0,FIRM,48.33336,0.09,0.04,0.02,3.46,0.01,0.03,0.01,0.37,162733.20155,509.24654,323.93987,94.8202,10366.95155,18.92,78.6095,16.94938,3975.43145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.46,0.24
D,DISPATCH,PRICE,5,"2026/06/01 00:35:00",1,NSW1,20260531247,0,68.77062,0,68.77062,0,0,"2026/06/01 00:30:03",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,FIRM,68.77062,0.04,0.04,0.02,3.46,0.01,0.03,0.01,1,195443.15825,508.99654,323.87987,94.8102,10365.43155,18.91,78.6095,16.94938,3975.71145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.4,0.24
D,DISPATCH,PRICE,5,"2026/06/01 00:35:00",1,SA1,20260531247,0,50.78948,0,50.78948,0,0,"2026/06/01 00:30:03",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,FIRM,50.78948,0.04,0.04,0.02,3.46,0.01,0.03,0.01,1,205768.91965,508.99654,323.87987,94.8102,10365.43155,18.91,78.6095,16.94938,3975.71145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.4,0.24
D,DISPATCH,PRICE,5,"2026/06/01 00:35:00",1,TAS1,20260531247,0,87.04,0,87.04,0,0,"2026/06/01 00:30:03",19.58,19.58,0,0.38,0.38,0,0.38,0.38,0,6.44,6.44,0,0.38,0.38,0,0.38,0.38,0,0,0,0,3.03,3.03,0,FIRM,87.04,19.58,0.38,0.38,6.44,0.38,0.38,0,3.03,201356.93231,13125.20798,902.14391,541.10322,13042.35293,2987.9806,827.57294,449.21238,4667.26568,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,23.16,0.04
D,DISPATCH,PRICE,5,"2026/06/01 00:35:00",1,VIC1,20260531247,0,58.41137,0,58.41137,0,0,"2026/06/01 00:30:03",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,FIRM,58.41137,0.04,0.04,0.02,3.46,0.01,0.03,0.01,1,162733.53901,508.99654,323.87987,94.8102,10365.43155,18.91,78.6095,16.94938,3975.71145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.4,0.24
D,DISPATCH,PRICE,5,"2026/06/01 00:40:00",1,NSW1,20260531248,0,56.06,0,56.06,0,0,"2026/06/01 00:35:02",0.04,0.04,0,0.04,0.04,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,2,2,0,FIRM,56.06,0.04,0.04,0.01,3.46,0.01,0.03,0.01,2,195410.60472,508.76654,323.81987,94.7902,10363.91155,18.89,78.6095,16.94938,3977.34145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.35,0.24
D,DISPATCH,PRICE,5,"2026/06/01 00:40:00",1,QLD1,20260531248,0,67.12,0,67.12,0,0,"2026/06/01 00:35:02",0.04,0.04,0,0.04,0.04,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,2,2,0,FIRM,67.12,0.04,0.04,0.01,3.46,0.01,0.03,0.01,2,182239.21647,127.43699,102.5018,52.6602,10321.78155,1624.78433,1681.36994,348.99955,4309.39162,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.35,284.95096
D,DISPATCH,PRICE,5,"2026/06/01 00:40:00",1,SA1,20260531248,0,45.86133,0,45.86133,0,0,"2026/06/01 00:35:02",0.04,0.04,0,0.04,0.04,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,2,2,0,FIRM,45.86133,0.04,0.04,0.01,3.46,0.01,0.03,0.01,2,205742.34098,508.76654,323.81987,94.7902,10363.91155,18.89,78.6095,16.94938,3977.34145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.35,0.24
D,DISPATCH,PRICE,5,"2026/06/01 00:40:00",1,TAS1,20260531248,0,87.04,0,87.04,0,0,"2026/06/01 00:35:02",19.58,19.58,0,0.38,0.38,0,0.38,0.38,0,6.44,6.44,0,0.38,0.38,0,0.38,0.38,0,0,0,0,2.03,2.03,0,FIRM,87.04,19.58,0.38,0.38,6.44,0.38,0.38,0,2.03,201346.93231,13144.40798,902.14391,541.10322,13043.22293,2985.3606,827.57294,448.83238,4667.06268,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,23.16,0.04
D,DISPATCH,PRICE,5,"2026/06/01 00:40:00",1,VIC1,20260531248,0,48.44241,0,48.44241,0,0,"2026/06/01 00:35:02",0.04,0.04,0,0.04,0.04,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,2,2,0,FIRM,48.44241,0.04,0.04,0.01,3.46,0.01,0.03,0.01,2,162709.32821,508.76654,323.81987,94.7902,10363.91155,18.89,78.6095,16.94938,3977.34145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.35,0.24
D,DISPATCH,PRICE,5,"2026/06/01 00:45:00",1,NSW1,20260531249,0,64.9989,0,64.9989,0,0,"2026/06/01 00:40:03",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,FIRM,64.9989,0.04,0.04,0.02,3.46,0.01,0.03,0.01,1,195391.2335,508.44654,323.75987,94.7802,10359.57155,18.87,78.6095,16.94938,3977.29145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.3,0.23
D,DISPATCH,PRICE,5,"2026/06/01 00:45:00",1,QLD1,20260531249,0,68.71,0,68.71,0,0,"2026/06/01 00:40:03",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,FIRM,68.71,0.04,0.04,0.02,3.46,0.01,0.03,0.01,1,182222.1661,127.11699,102.4418,52.6502,10317.44155,1624.76433,1681.36994,348.99955,4309.34162,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.3,284.94096
D,DISPATCH,PRICE,5,"2026/06/01 00:45:00",1,SA1,20260531249,0,48.75424,0,48.75424,0,0,"2026/06/01 00:40:03",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,FIRM,48.75424,0.04,0.04,0.02,3.46,0.01,0.03,0.01,1,205721.08522,508.44654,323.75987,94.7802,10359.57155,18.87,78.6095,16.94938,3977.29145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.3,0.23
D,DISPATCH,PRICE,5,"2026/06/01 00:45:00",1,TAS1,20260531249,0,87.04,0,87.04,0,0,"2026/06/01 00:40:03",19.58,19.58,0,0.38,0.38,0,0.38,0.38,0,6.44,6.44,0,0.38,0.38,0,0.38,0.38,0,0,0,0,3.03,3.03,0,FIRM,87.04,19.58,0.38,0.38,6.44,0.38,0.38,0,3.03,201336.93231,13163.60798,902.14391,541.10322,13044.09293,2982.7406,827.57294,448.45238,4667.85968,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,23.16,0.04
D,DISPATCH,PRICE,5,"2026/06/01 00:45:00",1,VIC1,20260531249,0,56.11306,0,56.11306,0,0,"2026/06/01 00:40:03",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1,1,0,FIRM,56.11306,0.04,0.04,0.02,3.46,0.01,0.03,0.01,1,162699.75581,508.44654,323.75987,94.7802,10359.57155,18.87,78.6095,16.94938,3977.29145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.3,0.23
D,DISPATCH,PRICE,5,"2026/06/01 00:50:00",1,NSW1,20260531250,0,62.90985,0,62.90985,0,0,"2026/06/01 00:45:03",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.05,1.05,0,FIRM,62.90985,0.04,0.04,0.02,3.46,0.01,0.03,0.01,1.05,195362.9424,508.33654,323.69987,94.7702,10355.23155,18.85,78.6095,16.94938,3977.29145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.3,0.23
D,DISPATCH,PRICE,5,"2026/06/01 00:50:00",1,QLD1,20260531250,0,66.83,0,66.83,0,0,"2026/06/01 00:45:03",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.05,1.05,0,FIRM,66.83,0.04,0.04,0.02,3.46,0.01,0.03,0.01,1.05,182196.2661,127.00699,102.3818,52.6402,10313.10155,1624.74433,1681.36994,348.99955,4309.34162,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.3,284.94096
D,DISPATCH,PRICE,5,"2026/06/01 00:50:00",1,SA1,20260531250,0,51.48615,0,51.48615,0,0,"2026/06/01 00:45:03",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.05,1.05,0,FIRM,51.48615,0.04,0.04,0.02,3.46,0.01,0.03,0.01,1.05,205706.84137,508.33654,323.69987,94.7702,10355.23155,18.85,78.6095,16.94938,3977.29145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.3,0.23
D,DISPATCH,PRICE,5,"2026/06/01 00:50:00",1,TAS1,20260531250,0,87.06,0,87.06,0,0,"2026/06/01 00:45:03",19.58,19.58,0,0.38,0.38,0,0.38,0.38,0,6.44,6.44,0,0.38,0.38,0,0.38,0.38,0,0,0,0,3.03,3.03,0,FIRM,87.06,19.58,0.38,0.38,6.44,0.38,0.38,0,3.03,201326.95231,13182.80798,902.14391,541.10322,13044.96293,2980.1206,827.57294,448.07238,4668.65668,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,23.16,0.04
D,DISPATCH,PRICE,5,"2026/06/01 00:50:00",1,VIC1,20260531250,0,54.84081,0,54.84081,0,0,"2026/06/01 00:45:03",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.05,1.05,0,FIRM,54.84081,0.04,0.04,0.02,3.46,0.01,0.03,0.01,1.05,162703.3605,508.33654,323.69987,94.7702,10355.23155,18.85,78.6095,16.94938,3977.29145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.3,0.23
D,DISPATCH,PRICE,5,"2026/06/01 00:55:00",1,NSW1,20260531251,0,56.03,0,56.03,0,0,"2026/06/01 00:50:03",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,3.19,3.19,0,FIRM,56.03,0.04,0.03,0.01,3.46,0.01,0.03,0.01,3.19,195322.9624,508.27654,323.63987,94.7602,10353.71155,18.83,78.6095,16.94938,3978.30145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.3,0.23
D,DISPATCH,PRICE,5,"2026/06/01 00:55:00",1,QLD1,20260531251,0,66.83004,0,66.83004,0,0,"2026/06/01 00:50:03",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,3.19,3.19,0,FIRM,66.83004,0.04,0.03,0.01,3.46,0.01,0.03,0.01,3.19,182166.26612,126.94699,102.3218,52.6302,10311.58155,1624.72433,1681.36994,348.99955,4310.35162,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.3,284.94096
D,DISPATCH,PRICE,5,"2026/06/01 00:55:00",1,SA1,20260531251,0,46.15847,0,46.15847,0,0,"2026/06/01 00:50:03",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,3.19,3.19,0,FIRM,46.15847,0.04,0.03,0.01,3.46,0.01,0.03,0.01,3.19,205672.93883,508.27654,323.63987,94.7602,10353.71155,18.83,78.6095,16.94938,3978.30145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.3,0.23
D,DISPATCH,PRICE,5,"2026/06/01 00:55:00",1,TAS1,20260531251,0,87.04,0,87.04,0,0,"2026/06/01 00:50:03",19.58,19.58,0,0.38,0.38,0,0.38,0.38,0,6.44,6.44,0,0.38,0.38,0,0.38,0.38,0,0,0,0,3.03,3.03,0,FIRM,87.04,19.58,0.38,0.38,6.44,0.38,0.38,0,3.03,201316.95231,13202.00798,902.14391,541.10322,13045.83293,2977.5006,827.57294,447.69238,4669.45368,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,23.16,0.04
D,DISPATCH,PRICE,5,"2026/06/01 00:55:00",1,VIC1,20260531251,0,49.20972,0,49.20972,0,0,"2026/06/01 00:50:03",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,3.19,3.19,0,FIRM,49.20972,0.04,0.03,0.01,3.46,0.01,0.03,0.01,3.19,162672.85617,508.27654,323.63987,94.7602,10353.71155,18.83,78.6095,16.94938,3978.30145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.3,0.23
D,DISPATCH,PRICE,5,"2026/06/01 01:00:00",1,TAS1,20260531252,0,87.04,0,87.04,0,0,"2026/06/01 00:55:03",19.58,19.58,0,0.38,0.38,0,0.38,0.38,0,6.44,6.44,0,0.38,0.38,0,0.38,0.38,0,0,0,0,2.03,2.03,0,FIRM,87.04,19.58,0.38,0.38,6.44,0.38,0.38,0,2.03,201306.95231,13221.20798,902.14391,541.10322,13046.70293,2974.8806,827.57294,447.31238,4669.25068,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,23.16,0.04
D,DISPATCH,PRICE,5,"2026/06/01 01:00:00",1,NSW1,20260531252,0,56.06,0,56.06,0,0,"2026/06/01 00:55:03",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,2.08,2.08,0,FIRM,56.06,0.04,0.03,0.01,3.46,0.01,0.03,0.01,2.08,195287.76238,508.16654,323.56987,94.7402,10349.37155,18.81,78.5995,16.94938,3979.45145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.29,0.22
D,DISPATCH,PRICE,5,"2026/06/01 01:00:00",1,QLD1,20260531252,0,66.83004,0,66.83004,0,0,"2026/06/01 00:55:03",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,2.08,2.08,0,FIRM,66.83004,0.04,0.03,0.01,3.46,0.01,0.03,0.01,2.08,182140.36616,126.83699,102.2518,52.6102,10307.24155,1624.70433,1681.35994,348.99955,4311.50162,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.29,284.93096
D,DISPATCH,PRICE,5,"2026/06/01 01:00:00",1,SA1,20260531252,0,46.47274,0,46.47274,0,0,"2026/06/01 00:55:03",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,2.08,2.08,0,FIRM,46.47274,0.04,0.03,0.01,3.46,0.01,0.03,0.01,2.08,205646.97157,508.16654,323.56987,94.7402,10349.37155,18.81,78.5995,16.94938,3979.45145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.29,0.22
D,DISPATCH,PRICE,5,"2026/06/01 01:00:00",1,VIC1,20260531252,0,49.57134,0,49.57134,0,0,"2026/06/01 00:55:03",0.04,0.04,0,0.03,0.03,0,0.01,0.01,0,3.46,3.46,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,2.08,2.08,0,FIRM,49.57134,0.04,0.03,0.01,3.46,0.01,0.03,0.01,2.08,162648.34658,508.16654,323.56987,94.7402,10349.37155,18.81,78.5995,16.94938,3979.45145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.29,0.22
D,DISPATCH,PRICE,5,"2026/06/01 01:05:00",1,NSW1,20260531253,0,65.12238,0,65.12238,0,0,"2026/06/01 01:00:04",0.04,0.04,0,0.04,0.04,0,0.01,0.01,0,0.99,0.99,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.05,1.05,0,FIRM,65.12238,0.04,0.04,0.01,0.99,0.01,0.03,0.01,1.05,195260.47868,508.05654,323.50987,94.7202,10345.38155,18.79,78.5995,16.94938,3980.13145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.29,0.22
D,DISPATCH,PRICE,5,"2026/06/01 01:05:00",1,QLD1,20260531253,0,68.71,0,68.71,0,0,"2026/06/01 01:00:04",0.04,0.04,0,0.04,0.04,0,0.01,0.01,0,0.99,0.99,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.05,1.05,0,FIRM,68.71,0.04,0.04,0.01,0.99,0.01,0.03,0.01,1.05,182116.34616,126.72699,102.1918,52.5902,10303.25155,1624.68433,1681.35994,348.99955,4312.18162,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.29,284.93096
D,DISPATCH,PRICE,5,"2026/06/01 01:05:00",1,SA1,20260531253,0,55.83016,0,55.83016,0,0,"2026/06/01 01:00:04",0.04,0.04,0,0.04,0.04,0,0.01,0.01,0,0.99,0.99,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.05,1.05,0,FIRM,55.83016,0.04,0.04,0.01,0.99,0.01,0.03,0.01,1.05,205653.50173,508.05654,323.50987,94.7202,10345.38155,18.79,78.5995,16.94938,3980.13145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.29,0.22
D,DISPATCH,PRICE,5,"2026/06/01 01:05:00",1,TAS1,20260531253,0,87.06,0,87.06,0,0,"2026/06/01 01:00:04",114.812,114.812,0,0.38,0.38,0,0.38,0.38,0,6.44,6.44,0,0.38,0.38,0,0.38,0.38,0,0,0,0,3.03,3.03,0,FIRM,87.06,114.812,0.38,0.38,6.44,0.38,0.38,0,3.03,201296.93231,13335.63998,902.14391,541.10322,13047.50977,2972.2606,827.57294,446.93238,4670.04768,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,23.16,0.04
D,DISPATCH,PRICE,5,"2026/06/01 01:05:00",1,VIC1,20260531253,0,58.3945,0,58.3945,0,0,"2026/06/01 01:00:04",0.04,0.04,0,0.04,0.04,0,0.01,0.01,0,0.99,0.99,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.05,1.05,0,FIRM,58.3945,0.04,0.04,0.01,0.99,0.01,0.03,0.01,1.05,162658.59803,508.05654,323.50987,94.7202,10345.38155,18.79,78.5995,16.94938,3980.13145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.29,0.22
D,DISPATCH,PRICE,5,"2026/06/01 01:10:00",1,NSW1,20260531254,0,63.61485,0,63.61485,0,0,"2026/06/01 01:05:03",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,1,1,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.49,1.49,0,FIRM,63.61485,0.04,0.04,0.02,1,0.01,0.03,0.01,1.49,195239.80589,507.99654,323.45987,94.7202,10341.40155,18.77,78.5995,16.94938,3980.63145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.29,0.22
D,DISPATCH,PRICE,5,"2026/06/01 01:10:00",1,QLD1,20260531254,0,67.12,0,67.12,0,0,"2026/06/01 01:05:03",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,1,1,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.49,1.49,0,FIRM,67.12,0.04,0.04,0.02,1,0.01,0.03,0.01,1.49,182098.46616,126.66699,102.1418,52.5902,10299.27155,1624.66433,1681.35994,348.99955,4312.68162,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.29,284.93096
D,DISPATCH,PRICE,5,"2026/06/01 01:10:00",1,SA1,20260531254,0,53.88909,0,53.88909,0,0,"2026/06/01 01:05:03",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,1,1,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.49,1.49,0,FIRM,53.88909,0.04,0.04,0.02,1,0.01,0.03,0.01,1.49,205637.7472,507.99654,323.45987,94.7202,10341.40155,18.77,78.5995,16.94938,3980.63145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.29,0.22
D,DISPATCH,PRICE,5,"2026/06/01 01:10:00",1,TAS1,20260531254,0,87.06,0,87.06,0,0,"2026/06/01 01:05:03",9.7927,9.7927,0,0.38,0.38,0,0.38,0.38,0,6.44,6.44,0,3,3,0,0.38,0.38,0,0,0,0,3.03,3.03,0,FIRM,87.06,9.7927,0.38,0.38,6.44,3,0.38,0,3.03,201286.95231,13345.05268,902.14391,541.10322,13048.37977,2972.2606,827.57294,446.55238,4670.84468,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,23.16,0.04
D,DISPATCH,PRICE,5,"2026/06/01 01:10:00",1,VIC1,20260531254,0,56.62548,0,56.62548,0,0,"2026/06/01 01:05:03",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,1,1,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.49,1.49,0,FIRM,56.62548,0.04,0.04,0.02,1,0.01,0.03,0.01,1.49,162645.03617,507.99654,323.45987,94.7202,10341.40155,18.77,78.5995,16.94938,3980.63145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.29,0.22
D,DISPATCH,PRICE,5,"2026/06/01 01:15:00",1,NSW1,20260531255,0,56.03,0,56.03,0,0,"2026/06/01 01:10:04",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,0.99,0.99,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.2,1.2,0,FIRM,56.03,0.04,0.04,0.02,0.99,0.01,0.03,0.01,1.2,195201.24976,507.76654,323.39987,94.7102,10334.59155,18.75,78.5995,16.94938,3981.46145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.24,0.22
D,DISPATCH,PRICE,5,"2026/06/01 01:15:00",1,QLD1,20260531255,0,59.45293,0,59.45293,0,0,"2026/06/01 01:10:04",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,0.99,0.99,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.2,1.2,0,FIRM,59.45293,0.04,0.04,0.02,0.99,0.01,0.03,0.01,1.2,182061.86012,126.43699,102.0818,52.5802,10292.46155,1624.64433,1681.35994,348.99955,4313.51162,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.24,284.93096
D,DISPATCH,PRICE,5,"2026/06/01 01:15:00",1,SA1,20260531255,0,46.70746,0,46.70746,0,0,"2026/06/01 01:10:04",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,0.99,0.99,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.2,1.2,0,FIRM,46.70746,0.04,0.04,0.02,0.99,0.01,0.03,0.01,1.2,205606.20466,507.76654,323.39987,94.7102,10334.59155,18.75,78.5995,16.94938,3981.46145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.24,0.22
D,DISPATCH,PRICE,5,"2026/06/01 01:15:00",1,TAS1,20260531255,0,80.02,0,80.02,0,0,"2026/06/01 01:10:04",0.38,0.38,0,0.38,0.38,0,0.38,0.38,0,5.44,5.44,0,0.38,0.38,0,1,1,0,0,0,0,3.03,3.03,0,FIRM,80.02,0.38,0.38,0.38,5.44,0.38,1,0,3.03,201269.93231,13345.05268,902.14391,541.10322,13047.24977,2969.6406,827.3385,446.17238,4671.64168,NOT_OCD,NOT_MII,0,0,0,0,0,0,0,0,23.16,0.04
D,DISPATCH,PRICE,5,"2026/06/01 01:15:00",1,VIC1,20260531255,0,49.51872,0,49.51872,0,0,"2026/06/01 01:10:04",0.04,0.04,0,0.04,0.04,0,0.02,0.02,0,0.99,0.99,0,0.01,0.01,0,0.03,0.03,0,0.01,0.01,0,1.2,1.2,0,FIRM,49.51872,0.04,0.04,0.02,0.99,0.01,0.03,0.01,1.2,162615.91707,507.76654,323.39987,94.7102,10334.59155,18.75,78.5995,16.94938,3981.46145,NOT_OCD,NOT_MII,0.04,0.04,0,0,0,0,0.04,0,74.24,0.22
